id,城市,省份,年月,经度,纬度,舒适天数,空气质量指数,月最高温,月最低温,月平均温,东风频率,东风均速,南风频率,南风均速,西风频率,西风均速,北风频率,北风均速,东北风频率,东北风均速,东南风频率,东南风均速,西南风频率,西南风均速,西北风频率,西北风均速
1865,焦作市,河南省,2024-05,113.21,35.24,21,73.77,35.00,12.00,22.87,58.06,2.44,67.74,2.24,32.26,2.30,3.23,2.00,0.00,0.00,35.48,2.09,22.58,2.43,3.23,2.00
1866,焦作市,河南省,2024-06,113.21,35.24,24,71.47,40.00,21.00,28.48,56.67,2.35,86.67,2.31,40.00,2.42,10.00,2.67,0.00,0.00,53.33,2.31,30.00,2.33,10.00,2.67
1867,焦作市,河南省,2024-07,113.21,35.24,27,47.13,34.00,20.00,27.18,70.97,2.05,64.52,1.80,22.58,2.14,19.35,2.33,16.13,2.40,38.71,1.67,19.35,2.17,3.23,2.00
1868,焦作市,河南省,2024-08,113.21,35.24,23,46.39,35.00,19.00,28.11,77.42,2.00,41.94,1.92,22.58,2.43,9.68,2.00,6.45,1.00,29.03,1.89,12.90,2.00,3.23,4.00
1869,焦作市,河南省,2024-09,113.21,35.24,21,53.50,35.00,11.00,23.83,80.00,2.17,46.67,1.64,16.67,1.80,20.00,2.67,16.67,2.80,33.33,1.60,13.33,1.75,3.33,2.00
1870,焦作市,河南省,2024-10,113.21,35.24,3,94.29,27.00,4.00,16.71,67.74,2.00,64.52,1.65,25.81,2.50,22.58,2.71,12.90,2.25,41.94,1.62,16.13,2.00,9.68,3.33
1871,焦作市,河南省,2024-11,113.21,35.24,0,86.80,21.00,1.00,11.23,53.33,1.88,26.67,1.38,43.33,2.85,43.33,2.92,16.67,2.20,13.33,1.25,10.00,1.67,26.67,3.38
1872,牡丹江市,黑龙江,2023-12,129.58,44.60,0,72.00,4.00,-28.00,-14.16,12.90,1.25,61.29,1.53,87.10,2.00,35.48,2.45,12.90,1.25,0.00,0.00,61.29,1.53,22.58,3.14
1873,牡丹江市,黑龙江,2024-01,129.58,44.60,0,74.68,0.00,-27.00,-15.02,9.68,1.67,51.61,1.31,87.10,1.78,25.81,2.75,6.45,2.00,0.00,0.00,51.61,1.31,19.35,3.00
1874,牡丹江市,黑龙江,2024-02,129.58,44.60,0,70.66,10.00,-27.00,-9.95,0.00,0.00,55.17,2.00,96.55,2.04,24.14,2.14,0.00,0.00,0.00,0.00,55.17,2.00,24.14,2.14
1875,牡丹江市,黑龙江,2024-03,129.58,44.60,0,51.13,14.00,-17.00,-2.23,19.35,1.50,35.48,1.91,70.97,2.50,48.39,2.53,16.13,1.40,3.23,2.00,29.03,1.78,25.81,3.50
1876,牡丹江市,黑龙江,2024-04,129.58,44.60,0,66.03,29.00,-5.00,10.13,6.67,2.00,50.00,3.07,86.67,3.00,46.67,2.86,0.00,0.00,6.67,2.00,36.67,3.18,46.67,2.86
1877,牡丹江市,黑龙江,2024-05,129.58,44.60,0,40.32,29.00,3.00,13.68,25.81,2.50,41.94,2.31,70.97,2.64,45.16,3.00,19.35,2.83,3.23,2.00,38.71,2.33,22.58,3.14
1878,牡丹江市,黑龙江,2024-06,129.58,44.60,3,33.57,31.00,9.00,18.85,30.00,1.78,46.67,2.07,56.67,2.41,46.67,2.07,20.00,2.17,10.00,1.00,36.67,2.36,13.33,2.75
1879,牡丹江市,黑龙江,2024-07,129.58,44.60,21,45.48,32.00,12.00,23.18,32.26,1.60,38.71,2.08,61.29,1.95,54.84,1.59,32.26,1.60,0.00,0.00,32.26,2.30,22.58,1.57
1880,牡丹江市,黑龙江,2024-08,129.58,44.60,22,30.90,32.00,13.00,23.48,19.35,1.67,61.29,1.95,70.97,1.91,38.71,1.75,19.35,1.67,0.00,0.00,54.84,1.88,16.13,2.00
1881,牡丹江市,黑龙江,2024-09,129.58,44.60,0,32.67,29.00,2.00,15.52,13.33,2.00,56.67,2.06,83.33,2.04,23.33,2.00,13.33,2.00,0.00,0.00,56.67,2.06,10.00,2.00
1882,牡丹江市,黑龙江,2024-10,129.58,44.60,0,46.19,23.00,-7.00,7.37,3.23,2.00,58.06,2.22,87.10,2.26,38.71,2.33,3.23,2.00,0.00,0.00,54.84,2.12,29.03,2.44
1883,牡丹江市,黑龙江,2024-11,129.58,44.60,0,57.20,17.00,-15.00,-2.15,6.67,1.50,50.00,1.80,90.00,2.37,30.00,3.11,0.00,0.00,3.33,2.00,46.67,1.79,30.00,3.11
1884,玉林市,广西壮族自治区,2023-12,110.14,22.64,6,70.00,28.00,3.00,15.73,61.29,2.21,25.81,2.12,6.45,1.50,74.19,2.13,38.71,2.17,22.58,2.29,3.23,1.00,3.23,2.00
1885,玉林市,广西壮族自治区,2024-01,110.14,22.64,1,57.94,26.00,3.00,15.02,64.52,1.85,38.71,1.75,6.45,1.00,54.84,1.94,32.26,2.20,25.81,1.62,0.00,0.00,6.45,1.00
1886,玉林市,广西壮族自治区,2024-02,110.14,22.64,8,48.72,28.00,6.00,14.91,37.93,2.45,41.38,2.92,10.34,1.67,51.72,2.20,10.34,2.00,24.14,2.86,3.45,1.00,3.45,3.00
1887,玉林市,广西壮族自治区,2024-03,110.14,22.64,16,51.87,31.00,7.00,19.81,58.06,2.22,61.29,2.53,19.35,2.33,38.71,2.00,29.03,2.00,29.03,2.44,16.13,2.40,3.23,2.00
1888,玉林市,广西壮族自治区,2024-04,110.14,22.64,27,47.00,33.00,17.00,25.45,33.33,2.20,86.67,2.73,16.67,2.60,13.33,1.75,3.33,2.00,30.00,2.22,13.33,2.75,3.33,2.00
1889,玉林市,广西壮族自治区,2024-05,110.14,22.64,31,38.00,33.00,21.00,25.81,74.19,1.83,45.16,2.07,12.90,1.50,41.94,1.92,35.48,1.91,25.81,2.00,9.68,1.67,3.23,1.00
1890,玉林市,广西壮族自治区,2024-06,110.14,22.64,11,28.90,34.00,23.00,28.43,53.33,2.69,86.67,2.69,20.00,2.17,13.33,1.75,6.67,2.00,46.67,2.79,13.33,2.50,6.67,1.50
1891,玉林市,广西壮族自治区,2024-07,110.14,22.64,5,29.42,38.00,25.00,29.84,77.42,2.54,87.10,2.63,6.45,1.50,3.23,2.00,3.23,2.00,64.52,2.65,6.45,1.50,0.00,0.00
1892,玉林市,广西壮族自治区,2024-08,110.14,22.64,7,34.39,37.00,24.00,29.55,16.13,1.20,90.32,2.00,45.16,1.79,6.45,1.00,6.45,1.00,9.68,1.33,41.94,1.85,0.00,0.00
1893,玉林市,广西壮族自治区,2024-09,110.14,22.64,17,40.43,36.00,21.00,28.55,70.00,2.10,30.00,1.33,20.00,1.17,60.00,2.11,46.67,2.36,13.33,1.25,6.67,1.00,13.33,1.25
1894,玉林市,广西壮族自治区,2024-10,110.14,22.64,28,46.74,34.00,16.00,24.69,77.42,2.04,16.13,1.40,0.00,0.00,83.87,2.27,61.29,2.21,16.13,1.40,0.00,0.00,0.00,0.00
1895,玉林市,广西壮族自治区,2024-11,110.14,22.64,14,55.83,33.00,11.00,21.97,93.33,2.14,6.67,1.00,3.33,1.00,93.33,2.18,86.67,2.23,6.67,1.00,0.00,0.00,3.33,1.00
1896,玉溪市,云南省,2023-12,102.52,24.35,0,31.00,22.00,2.00,12.32,19.35,1.83,93.55,2.34,80.65,2.44,3.23,2.00,3.23,2.00,12.90,1.75,80.65,2.44,0.00,0.00
1897,玉溪市,云南省,2024-01,102.52,24.35,0,39.00,20.00,1.00,10.82,9.68,1.67,100.00,2.29,83.87,2.38,0.00,0.00,0.00,0.00,9.68,1.67,83.87,2.38,0.00,0.00
1898,玉溪市,云南省,2024-02,102.52,24.35,0,49.72,24.00,3.00,13.47,6.90,1.50,96.55,3.21,93.10,3.26,0.00,0.00,0.00,0.00,3.45,2.00,93.10,3.26,0.00,0.00
1899,玉溪市,云南省,2024-03,102.52,24.35,0,53.65,27.00,6.00,17.18,3.23,2.00,100.00,3.10,93.55,3.21,0.00,0.00,0.00,0.00,3.23,2.00,93.55,3.21,0.00,0.00
1900,玉溪市,云南省,2024-04,102.52,24.35,0,59.57,30.00,12.00,21.27,0.00,0.00,93.33,3.50,100.00,3.53,0.00,0.00,0.00,0.00,0.00,0.00,93.33,3.50,0.00,0.00
1901,玉溪市,云南省,2024-05,102.52,24.35,8,36.58,29.00,12.00,21.15,25.81,1.38,90.32,2.21,64.52,2.50,9.68,1.33,9.68,1.33,16.13,1.40,64.52,2.50,0.00,0.00
1902,玉溪市,云南省,2024-06,102.52,24.35,29,23.73,30.00,17.00,22.45,26.67,1.75,83.33,2.04,66.67,2.10,6.67,1.50,6.67,1.50,10.00,2.00,66.67,2.10,0.00,0.00
1903,玉溪市,云南省,2024-07,102.52,24.35,29,21.97,31.00,16.00,22.65,32.26,1.60,90.32,1.89,54.84,1.94,3.23,1.00,3.23,1.00,22.58,1.86,54.84,1.94,0.00,0.00
1904,玉溪市,云南省,2024-08,102.52,24.35,12,30.55,30.00,16.00,22.23,54.84,1.35,74.19,1.26,38.71,1.33,6.45,1.50,6.45,1.50,32.26,1.10,35.48,1.36,0.00,0.00
1905,玉溪市,云南省,2024-09,102.52,24.35,11,29.40,29.00,12.00,21.35,76.67,1.83,46.67,1.21,16.67,1.60,36.67,2.27,36.67,2.27,23.33,1.00,16.67,1.60,0.00,0.00
1906,玉溪市,云南省,2024-10,102.52,24.35,0,30.74,26.00,10.00,18.15,41.94,1.54,83.87,1.62,35.48,1.55,6.45,1.50,6.45,1.50,25.81,1.62,35.48,1.55,0.00,0.00
1907,玉溪市,云南省,2024-11,102.52,24.35,0,30.80,23.00,4.00,13.82,40.00,1.58,90.00,1.78,53.33,1.88,0.00,0.00,0.00,0.00,33.33,1.60,50.00,1.93,0.00,0.00
1908,珠海市,广东省,2023-12,113.52,22.30,10,97.00,28.00,7.00,18.10,70.97,2.68,19.35,2.83,3.23,5.00,67.74,3.33,38.71,2.67,19.35,2.83,0.00,0.00,3.23,5.00
1909,珠海市,广东省,2024-01,113.52,22.30,7,50.13,25.00,4.00,17.21,70.97,2.91,16.13,2.80,0.00,0.00,41.94,3.31,12.90,2.50,16.13,2.80,0.00,0.00,0.00,0.00
1910,珠海市,广东省,2024-02,113.52,22.30,11,34.97,26.00,9.00,18.26,68.97,2.90,41.38,2.92,3.45,3.00,48.28,2.93,17.24,2.40,41.38,2.92,0.00,0.00,3.45,3.00
1911,珠海市,广东省,2024-03,113.52,22.30,18,42.16,30.00,8.00,20.68,70.97,3.18,51.61,3.00,6.45,3.50,29.03,3.44,16.13,3.40,35.48,3.00,3.23,4.00,3.23,3.00
1912,珠海市,广东省,2024-04,113.52,22.30,27,30.57,33.00,21.00,26.22,23.33,3.00,96.67,3.52,33.33,3.40,3.33,2.00,3.33,2.00,20.00,3.17,33.33,3.40,0.00,0.00
1913,珠海市,广东省,2024-05,113.52,22.30,29,33.35,31.00,21.00,25.87,80.65,3.28,54.84,3.06,6.45,3.00,16.13,2.20,12.90,2.50,38.71,3.17,6.45,3.00,0.00,0.00
1914,珠海市,广东省,2024-06,113.52,22.30,9,26.27,33.00,23.00,28.47,43.33,3.46,86.67,3.54,43.33,3.77,6.67,2.00,3.33,3.00,33.33,3.40,43.33,3.77,0.00,0.00
1915,珠海市,广东省,2024-07,113.52,22.30,0,16.97,35.00,26.00,29.71,54.84,3.41,93.55,3.34,22.58,3.71,0.00,0.00,0.00,0.00,48.39,3.33,22.58,3.71,0.00,0.00
1916,珠海市,广东省,2024-08,113.52,22.30,1,25.13,36.00,25.00,29.77,9.68,2.67,96.77,3.13,83.87,3.27,0.00,0.00,0.00,0.00,6.45,2.50,83.87,3.27,0.00,0.00
1917,珠海市,广东省,2024-09,113.52,22.30,4,28.10,35.00,22.00,28.98,80.00,2.62,70.00,2.10,20.00,2.00,16.67,3.20,13.33,3.50,53.33,2.12,16.67,2.00,3.33,2.00
1918,珠海市,广东省,2024-10,113.52,22.30,21,45.68,33.00,22.00,26.71,74.19,3.04,9.68,3.33,6.45,4.50,64.52,3.35,38.71,2.83,9.68,3.33,0.00,0.00,6.45,4.50
1919,珠海市,广东省,2024-11,113.52,22.30,21,42.87,29.00,14.00,22.22,83.33,3.04,0.00,0.00,0.00,0.00,90.00,3.30,73.33,3.14,0.00,0.00,0.00,0.00,0.00,0.00
1920,白城市,吉林省,2023-12,122.82,45.63,0,31.00,3.00,-30.00,-13.39,16.13,2.80,32.26,2.50,74.19,2.48,54.84,2.35,16.13,2.80,0.00,0.00,32.26,2.50,29.03,2.33
1921,白城市,吉林省,2024-01,122.82,45.63,0,51.74,0.00,-22.00,-13.03,12.90,2.75,32.26,2.50,70.97,2.36,61.29,2.53,12.90,2.75,0.00,0.00,29.03,2.44,35.48,2.36
1922,白城市,吉林省,2024-02,122.82,45.63,0,57.93,10.00,-22.00,-8.16,13.79,1.75,37.93,2.36,79.31,2.57,55.17,2.75,10.34,2.00,3.45,1.00,34.48,2.50,37.93,2.73
1923,白城市,吉林省,2024-03,122.82,45.63,0,52.68,13.00,-17.00,-0.61,12.90,2.75,32.26,2.70,77.42,3.04,54.84,3.12,3.23,3.00,9.68,2.67,19.35,2.50,45.16,3.14
1924,白城市,吉林省,2024-04,122.82,45.63,0,64.93,27.00,-6.00,10.90,6.67,1.50,50.00,3.20,76.67,3.17,50.00,3.07,3.33,2.00,3.33,1.00,36.67,3.27,40.00,3.08
1925,白城市,吉林省,2024-05,122.82,45.63,1,36.87,30.00,7.00,16.42,29.03,3.67,45.16,3.07,48.39,3.00,54.84,3.47,25.81,3.88,3.23,2.00,32.26,3.20,16.13,2.60
1926,白城市,吉林省,2024-06,122.82,45.63,11,31.53,31.00,10.00,21.63,36.67,3.18,30.00,3.44,53.33,3.00,60.00,3.00,30.00,3.33,3.33,3.00,26.67,3.50,20.00,2.67
1927,白城市,吉林省,2024-07,122.82,45.63,29,41.58,32.00,14.00,24.31,51.61,2.50,41.94,2.54,25.81,2.88,48.39,2.67,32.26,2.80,12.90,1.75,19.35,2.67,3.23,3.00
1928,白城市,吉林省,2024-08,122.82,45.63,22,23.65,32.00,15.00,22.82,38.71,2.75,45.16,1.86,45.16,2.14,51.61,2.62,29.03,2.89,6.45,1.50,29.03,2.00,16.13,2.40
1929,白城市,吉林省,2024-09,122.82,45.63,0,26.27,29.00,3.00,16.77,13.33,2.25,53.33,3.12,70.00,2.95,40.00,2.58,13.33,2.25,0.00,0.00,43.33,3.23,20.00,2.50
1930,白城市,吉林省,2024-10,122.82,45.63,0,35.87,22.00,-5.00,7.90,19.35,2.17,61.29,3.05,74.19,3.26,32.26,3.20,12.90,2.75,3.23,1.00,54.84,3.12,16.13,3.60
1931,白城市,吉林省,2024-11,122.82,45.63,0,66.37,11.00,-13.00,-1.33,20.00,2.00,40.00,2.58,63.33,2.79,56.67,2.47,10.00,2.00,10.00,2.00,20.00,2.83,40.00,2.75
1932,白山市,吉林省,2023-12,126.43,41.94,0,99.00,8.00,-33.00,-12.13,25.81,1.25,58.06,1.44,61.29,1.68,41.94,1.69,9.68,1.67,16.13,1.00,35.48,1.64,25.81,1.75
1933,白山市,吉林省,2024-01,126.43,41.94,0,68.13,1.00,-28.00,-12.55,19.35,1.17,58.06,1.28,67.74,1.52,38.71,1.67,6.45,1.50,12.90,1.00,35.48,1.36,29.03,1.67
1934,白山市,吉林省,2024-02,126.43,41.94,0,73.90,8.00,-24.00,-7.60,24.14,1.71,34.48,1.60,58.62,1.65,62.07,1.67,20.69,1.83,3.45,1.00,20.69,1.83,34.48,1.50
1935,白山市,吉林省,2024-03,126.43,41.94,0,57.23,14.00,-18.00,-1.58,6.45,1.50,35.48,2.00,87.10,2.37,41.94,2.08,3.23,1.00,3.23,2.00,32.26,2.00,32.26,2.20
1936,白山市,吉林省,2024-04,126.43,41.94,0,64.60,26.00,-5.00,9.98,10.00,1.33,56.67,2.35,80.00,2.46,36.67,2.18,6.67,1.50,3.33,1.00,46.67,2.50,26.67,2.38
1937,白山市,吉林省,2024-05,126.43,41.94,0,42.10,27.00,1.00,13.92,9.68,2.33,58.06,2.61,83.87,2.38,38.71,2.08,9.68,2.33,0.00,0.00,58.06,2.61,22.58,1.86
1938,白山市,吉林省,2024-06,126.43,41.94,2,39.00,31.00,7.00,19.67,0.00,0.00,63.33,2.16,100.00,2.17,30.00,2.00,0.00,0.00,0.00,0.00,63.33,2.16,30.00,2.00
1939,白山市,吉林省,2024-07,126.43,41.94,23,38.29,31.00,14.00,23.29,22.58,1.86,67.74,2.14,61.29,2.16,19.35,1.67,6.45,2.00,12.90,1.75,41.94,2.38,9.68,1.33
1940,白山市,吉林省,2024-08,126.43,41.94,22,33.42,31.00,12.00,23.61,6.45,1.00,58.06,1.61,83.87,1.50,25.81,1.38,0.00,0.00,6.45,1.00,41.94,1.77,25.81,1.38
1941,白山市,吉林省,2024-09,126.43,41.94,0,32.63,28.00,2.00,15.93,30.00,1.56,50.00,1.40,53.33,1.44,46.67,1.57,23.33,1.71,6.67,1.00,36.67,1.55,16.67,1.20
1942,白山市,吉林省,2024-10,126.43,41.94,0,49.77,25.00,-6.00,7.81,6.45,1.00,61.29,1.47,64.52,1.65,32.26,1.80,0.00,0.00,6.45,1.00,35.48,1.64,22.58,1.71
1943,白山市,吉林省,2024-11,126.43,41.94,0,58.37,19.00,-15.00,-0.25,10.00,1.00,60.00,1.78,70.00,2.19,30.00,1.89,0.00,0.00,10.00,1.00,30.00,2.44,30.00,1.89
1944,白银市,甘肃省,2023-12,104.17,36.54,0,56.00,12.00,-17.00,-3.27,67.74,1.95,41.94,1.46,25.81,1.75,45.16,2.43,45.16,2.43,12.90,1.00,25.81,1.75,0.00,0.00
1945,白银市,甘肃省,2024-01,104.17,36.54,0,69.90,10.00,-18.00,-4.26,54.84,1.88,51.61,1.50,35.48,1.73,45.16,2.07,45.16,2.07,6.45,1.00,35.48,1.73,0.00,0.00
1946,白银市,甘肃省,2024-02,104.17,36.54,0,103.55,13.00,-12.00,-2.81,68.97,2.55,34.48,1.50,27.59,1.62,65.52,2.63,65.52,2.63,3.45,1.00,27.59,1.62,0.00,0.00
1947,白银市,甘肃省,2024-03,104.17,36.54,0,81.87,25.00,-12.00,5.71,64.52,2.50,41.94,2.08,22.58,1.86,51.61,2.81,41.94,2.85,19.35,2.00,16.13,2.20,3.23,1.00
1948,白银市,甘肃省,2024-04,104.17,36.54,0,90.00,26.00,2.00,12.27,60.00,2.61,30.00,2.00,23.33,2.00,63.33,3.11,43.33,3.08,10.00,1.67,20.00,2.17,3.33,1.00
1949,白银市,甘肃省,2024-05,104.17,36.54,0,61.94,33.00,6.00,18.26,74.19,2.61,48.39,2.40,12.90,1.50,38.71,2.92,29.03,2.67,32.26,2.70,12.90,1.50,0.00,0.00
1950,白银市,甘肃省,2024-06,104.17,36.54,2,41.37,32.00,9.00,20.13,63.33,2.32,40.00,2.00,26.67,1.75,36.67,2.73,26.67,2.75,16.67,2.40,20.00,1.67,3.33,2.00
1951,白银市,甘肃省,2024-07,104.17,36.54,20,56.48,35.00,14.00,23.34,70.97,2.50,35.48,2.27,19.35,2.33,51.61,2.62,41.94,2.62,16.13,2.80,12.90,2.00,6.45,3.00
1952,白银市,甘肃省,2024-08,104.17,36.54,10,38.52,34.00,13.00,22.21,77.42,2.33,29.03,1.67,16.13,1.80,54.84,2.59,48.39,2.53,12.90,2.00,12.90,1.50,3.23,3.00
1953,白银市,甘肃省,2024-09,104.17,36.54,2,34.73,30.00,2.00,16.57,80.00,2.42,26.67,1.38,10.00,1.33,56.67,2.76,53.33,2.69,10.00,1.67,10.00,1.33,0.00,0.00
1954,白银市,甘肃省,2024-10,104.17,36.54,0,41.61,22.00,-1.00,10.34,67.74,2.19,41.94,2.00,29.03,2.22,45.16,2.43,38.71,2.58,19.35,1.67,22.58,2.29,3.23,2.00
1955,白银市,甘肃省,2024-11,104.17,36.54,0,57.50,16.00,-11.00,3.72,56.67,2.00,46.67,1.36,36.67,1.45,46.67,2.21,43.33,2.31,10.00,1.00,30.00,1.56,3.33,1.00
1956,百色市,广西壮族自治区,2023-12,106.62,23.91,5,82.00,31.00,5.00,16.76,83.87,1.23,48.39,1.33,12.90,1.25,25.81,1.38,12.90,1.50,45.16,1.29,0.00,0.00,12.90,1.25
1957,百色市,广西壮族自治区,2024-01,106.62,23.91,2,50.97,28.00,5.00,15.40,93.55,1.38,67.74,1.43,0.00,0.00,9.68,1.00,6.45,1.00,67.74,1.43,0.00,0.00,0.00,0.00
1958,百色市,广西壮族自治区,2024-02,106.62,23.91,4,48.55,34.00,8.00,17.38,72.41,1.67,72.41,1.95,20.69,2.00,17.24,1.00,10.34,1.00,51.72,1.80,13.79,2.50,6.90,1.00
1959,百色市,广西壮族自治区,2024-03,106.62,23.91,17,55.65,36.00,10.00,21.74,77.42,1.88,67.74,2.10,6.45,1.50,12.90,1.25,6.45,1.50,51.61,2.00,3.23,2.00,3.23,1.00
1960,百色市,广西壮族自治区,2024-04,106.62,23.91,28,55.63,39.00,19.00,27.73,86.67,1.81,60.00,1.89,10.00,2.00,10.00,1.33,6.67,1.50,50.00,1.80,6.67,2.50,3.33,1.00
1961,百色市,广西壮族自治区,2024-05,106.62,23.91,27,35.74,37.00,21.00,26.45,74.19,1.35,54.84,1.41,19.35,1.17,32.26,1.10,6.45,1.00,54.84,1.41,0.00,0.00,19.35,1.17
1962,百色市,广西壮族自治区,2024-06,106.62,23.91,16,29.83,36.00,24.00,28.73,80.00,1.33,63.33,1.42,13.33,1.00,30.00,1.00,16.67,1.00,60.00,1.44,0.00,0.00,13.33,1.00
1963,百色市,广西壮族自治区,2024-07,106.62,23.91,4,30.45,38.00,25.00,29.73,90.32,1.71,77.42,1.79,9.68,1.00,9.68,1.00,0.00,0.00,77.42,1.79,0.00,0.00,9.68,1.00
1964,百色市,广西壮族自治区,2024-08,106.62,23.91,13,32.87,36.00,24.00,29.53,67.74,1.29,61.29,1.32,25.81,1.12,32.26,1.10,6.45,1.00,58.06,1.33,0.00,0.00,25.81,1.12
1965,百色市,广西壮族自治区,2024-09,106.62,23.91,24,33.80,37.00,21.00,28.40,50.00,1.47,23.33,1.57,23.33,1.00,63.33,1.16,20.00,1.33,23.33,1.57,0.00,0.00,23.33,1.00
1966,百色市,广西壮族自治区,2024-10,106.62,23.91,23,37.45,32.00,15.00,23.98,48.39,1.13,35.48,1.18,38.71,1.17,51.61,1.12,6.45,1.00,35.48,1.18,0.00,0.00,38.71,1.17
1967,百色市,广西壮族自治区,2024-11,106.62,23.91,11,44.07,31.00,12.00,21.43,73.33,1.09,33.33,1.20,20.00,1.17,36.67,1.18,16.67,1.00,33.33,1.20,0.00,0.00,16.67,1.20
1968,益阳市,湖南省,2023-12,112.33,28.60,0,172.00,25.00,-2.00,8.19,32.26,2.10,32.26,1.80,29.03,1.89,64.52,2.45,9.68,3.00,19.35,1.83,6.45,1.00,22.58,2.14
1969,益阳市,湖南省,2024-01,112.33,28.60,0,97.58,22.00,-4.00,6.81,16.13,1.40,19.35,1.67,35.48,2.36,80.65,2.12,3.23,1.00,12.90,1.50,0.00,0.00,35.48,2.36
1970,益阳市,湖南省,2024-02,112.33,28.60,1,83.66,28.00,-3.00,5.98,10.34,1.67,31.03,2.33,58.62,2.59,68.97,2.75,0.00,0.00,10.34,1.67,3.45,1.00,55.17,2.69
1971,益阳市,湖南省,2024-03,112.33,28.60,4,73.81,31.00,3.00,14.44,35.48,1.82,41.94,2.23,29.03,2.00,48.39,2.13,9.68,1.67,19.35,2.17,6.45,1.00,22.58,2.29
1972,益阳市,湖南省,2024-04,112.33,28.60,16,58.70,31.00,13.00,19.42,33.33,1.50,26.67,1.62,43.33,2.15,63.33,2.21,0.00,0.00,23.33,1.71,3.33,1.00,40.00,2.25
1973,益阳市,湖南省,2024-05,112.33,28.60,26,55.77,35.00,14.00,23.37,48.39,1.87,38.71,2.08,25.81,2.00,58.06,2.00,19.35,1.50,25.81,2.25,6.45,1.00,19.35,2.33
1974,益阳市,湖南省,2024-06,112.33,28.60,28,40.87,35.00,18.00,25.10,33.33,1.40,40.00,1.50,40.00,1.50,53.33,1.69,23.33,1.57,6.67,1.00,13.33,1.25,23.33,1.71
1975,益阳市,湖南省,2024-07,112.33,28.60,3,34.35,39.00,23.00,31.19,16.13,2.00,83.87,3.00,19.35,2.17,16.13,2.60,3.23,1.00,12.90,2.25,16.13,2.40,3.23,1.00
1976,益阳市,湖南省,2024-08,112.33,28.60,5,42.19,39.00,23.00,30.77,29.03,1.44,58.06,1.94,12.90,2.25,41.94,2.08,6.45,1.00,22.58,1.57,3.23,2.00,9.68,2.33
1977,益阳市,湖南省,2024-09,112.33,28.60,18,64.93,39.00,17.00,27.67,23.33,1.86,13.33,2.00,36.67,2.45,83.33,2.40,6.67,2.00,13.33,2.00,0.00,0.00,36.67,2.45
1978,益阳市,湖南省,2024-10,112.33,28.60,10,80.68,29.00,11.00,19.00,22.58,1.43,3.23,2.00,32.26,2.40,93.55,2.34,16.13,1.40,3.23,2.00,0.00,0.00,32.26,2.40
1979,益阳市,湖南省,2024-11,112.33,28.60,1,89.37,25.00,5.00,15.05,16.67,1.60,6.67,2.00,23.33,2.29,93.33,2.11,10.00,1.33,6.67,2.00,0.00,0.00,23.33,2.29
1980,盐城市,江苏省,2023-12,120.13,33.38,0,211.00,23.00,-8.00,3.90,25.81,2.25,38.71,2.17,70.97,2.86,51.61,3.38,6.45,3.50,16.13,1.80,22.58,2.43,41.94,3.38
1981,盐城市,江苏省,2024-01,120.13,33.38,0,77.16,14.00,-8.00,2.65,35.48,2.64,22.58,2.57,51.61,2.56,74.19,2.61,19.35,2.67,12.90,2.50,9.68,2.67,41.94,2.54
1982,盐城市,江苏省,2024-02,120.13,33.38,0,73.66,22.00,-4.00,3.88,41.38,3.17,20.69,2.67,34.48,2.90,68.97,3.25,34.48,3.30,6.90,2.50,3.45,2.00,20.69,3.00
1983,盐城市,江苏省,2024-03,120.13,33.38,0,60.77,27.00,-2.00,9.74,51.61,2.94,48.39,2.60,32.26,2.60,41.94,3.00,16.13,3.40,29.03,2.78,16.13,2.60,12.90,2.50
1984,盐城市,江苏省,2024-04,120.13,33.38,0,51.87,26.00,6.00,15.98,80.00,2.88,50.00,2.67,13.33,2.25,40.00,2.92,26.67,3.00,43.33,2.85,3.33,2.00,10.00,2.33
1985,盐城市,江苏省,2024-05,120.13,33.38,9,49.58,31.00,9.00,20.21,67.74,2.90,51.61,3.00,16.13,2.40,35.48,2.36,19.35,2.50,35.48,3.09,6.45,2.50,9.68,2.33
1986,盐城市,江苏省,2024-06,120.13,33.38,28,44.57,34.00,16.00,25.33,70.00,2.90,56.67,2.94,13.33,3.00,20.00,2.83,13.33,2.75,40.00,2.92,6.67,4.00,0.00,0.00
1987,盐城市,江苏省,2024-07,120.13,33.38,8,41.77,37.00,20.00,29.65,32.26,2.90,80.65,2.92,54.84,2.59,9.68,1.67,3.23,2.00,25.81,3.12,41.94,2.85,6.45,1.50
1988,盐城市,江苏省,2024-08,120.13,33.38,7,38.58,38.00,24.00,30.32,61.29,2.58,54.84,2.29,29.03,2.00,29.03,2.22,19.35,2.67,29.03,2.33,16.13,2.20,9.68,1.33
1989,盐城市,江苏省,2024-09,120.13,33.38,18,30.63,35.00,16.00,26.18,86.67,3.04,30.00,2.67,0.00,0.00,60.00,3.28,50.00,3.20,26.67,2.75,0.00,0.00,0.00,0.00
1990,盐城市,江苏省,2024-10,120.13,33.38,3,38.00,27.00,6.00,17.48,58.06,2.83,19.35,2.67,22.58,2.00,77.42,2.79,45.16,2.86,12.90,2.75,6.45,2.50,12.90,2.00
1991,盐城市,江苏省,2024-11,120.13,33.38,0,40.47,23.00,0.00,12.23,66.67,2.80,16.67,1.80,30.00,2.56,63.33,3.00,43.33,2.92,6.67,2.50,10.00,1.33,16.67,3.20
